,日期,质量等级,AQI,PM2.5,PM10,SO2,CO,NO2,O3,年,月,季度,AQI等级,优,良,轻度污染,中度污染,重度污染,严重污染
211,2014/7/31,重度污染,245.0,195.0,76.0,3.0,1.6,36.0,209.0,2014,7,3季度,重度污染,0,0,0,0,1,0
212,2014/8/1,中度污染,200.0,150.0,128.0,3.0,1.3,35.0,198.0,2014,8,3季度,中度污染,0,0,0,1,0,0
213,2014/8/2,中度污染,163.0,124.0,132.0,3.0,1.1,39.0,220.0,2014,8,3季度,中度污染,0,0,0,1,0,0
214,2014/8/3,轻度污染,145.0,111.0,139.0,2.0,1.0,39.0,174.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
215,2014/8/4,优,46.0,31.0,43.0,3.0,0.6,36.0,92.0,2014,8,3季度,优,1,0,0,0,0,0
216,2014/8/5,良,81.0,24.0,50.0,5.0,0.6,37.0,137.0,2014,8,3季度,良,0,1,0,0,0,0
217,2014/8/6,良,57.0,31.0,64.0,3.0,0.6,46.0,106.0,2014,8,3季度,良,0,1,0,0,0,0
218,2014/8/7,中度污染,160.0,62.0,92.0,10.0,1.1,45.0,225.0,2014,8,3季度,中度污染,0,0,0,1,0,0
219,2014/8/8,轻度污染,138.0,64.0,103.0,8.0,1.1,45.0,202.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
220,2014/8/9,轻度污染,144.0,80.0,123.0,9.0,1.1,40.0,208.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
221,2014/8/10,轻度污染,125.0,32.0,49.0,3.0,0.6,33.0,187.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
222,2014/8/11,良,80.0,24.0,48.0,3.0,0.5,40.0,136.0,2014,8,3季度,良,0,1,0,0,0,0
223,2014/8/12,轻度污染,115.0,25.0,58.0,6.0,0.6,45.0,177.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
224,2014/8/13,良,80.0,26.0,35.0,2.0,0.6,34.0,136.0,2014,8,3季度,良,0,1,0,0,0,0
225,2014/8/14,轻度污染,103.0,29.0,44.0,4.0,0.6,39.0,163.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
226,2014/8/15,轻度污染,105.0,35.0,69.0,4.0,0.6,49.0,166.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
227,2014/8/16,中度污染,157.0,55.0,92.0,6.0,0.9,49.0,222.0,2014,8,3季度,中度污染,0,0,0,1,0,0
228,2014/8/17,轻度污染,125.0,53.0,88.0,5.0,0.8,32.0,187.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
229,2014/8/18,轻度污染,136.0,57.0,84.0,6.0,0.8,38.0,200.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
230,2014/8/19,轻度污染,150.0,84.0,119.0,6.0,1.0,40.0,215.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
231,2014/8/20,中度污染,166.0,104.0,146.0,14.0,1.1,41.0,231.0,2014,8,3季度,中度污染,0,0,0,1,0,0
232,2014/8/21,中度污染,167.0,126.0,169.0,9.0,1.1,49.0,232.0,2014,8,3季度,中度污染,0,0,0,1,0,0
233,2014/8/22,轻度污染,108.0,51.0,80.0,3.0,0.8,58.0,169.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
234,2014/8/23,中度污染,153.0,107.0,137.0,5.0,1.1,55.0,218.0,2014,8,3季度,中度污染,0,0,0,1,0,0
235,2014/8/24,良,93.0,17.0,38.0,4.0,0.4,27.0,151.0,2014,8,3季度,良,0,1,0,0,0,0
236,2014/8/25,良,57.0,16.0,42.0,4.0,0.4,36.0,108.0,2014,8,3季度,良,0,1,0,0,0,0
237,2014/8/26,良,75.0,23.0,66.0,5.0,0.5,56.0,130.0,2014,8,3季度,良,0,1,0,0,0,0
238,2014/8/27,轻度污染,135.0,47.0,107.0,8.0,0.7,59.0,198.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
239,2014/8/28,轻度污染,103.0,77.0,119.0,7.0,0.9,54.0,135.0,2014,8,3季度,轻度污染,0,0,1,0,0,0
240,2014/8/29,良,98.0,74.0,82.0,4.0,1.0,35.0,158.0,2014,8,3季度,良,0,1,0,0,0,0
241,2014/8/30,中度污染,170.0,129.0,148.0,4.0,1.5,58.0,115.0,2014,8,3季度,中度污染,0,0,0,1,0,0
242,2014/8/31,良,86.0,64.0,49.0,2.0,1.0,30.0,137.0,2014,8,3季度,良,0,1,0,0,0,0
243,2014/9/1,轻度污染,125.0,95.0,83.0,3.0,1.6,45.0,95.0,2014,9,3季度,轻度污染,0,0,1,0,0,0
244,2014/9/2,优,43.0,20.0,15.0,2.0,0.8,31.0,85.0,2014,9,3季度,优,1,0,0,0,0,0
245,2014/9/3,良,58.0,15.0,35.0,5.0,0.6,38.0,110.0,2014,9,3季度,良,0,1,0,0,0,0
246,2014/9/4,良,98.0,40.0,91.0,5.0,0.8,61.0,158.0,2014,9,3季度,良,0,1,0,0,0,0
247,2014/9/5,轻度污染,141.0,86.0,138.0,9.0,1.0,51.0,205.0,2014,9,3季度,轻度污染,0,0,1,0,0,0
248,2014/9/6,中度污染,183.0,138.0,161.0,12.0,1.4,39.0,185.0,2014,9,3季度,中度污染,0,0,0,1,0,0
249,2014/9/7,中度污染,200.0,150.0,182.0,10.0,1.3,44.0,168.0,2014,9,3季度,中度污染,0,0,0,1,0,0
250,2014/9/8,良,73.0,14.0,30.0,4.0,0.3,24.0,128.0,2014,9,3季度,良,0,1,0,0,0,0
251,2014/9/9,轻度污染,108.0,36.0,83.0,5.0,0.6,49.0,169.0,2014,9,3季度,轻度污染,0,0,1,0,0,0
252,2014/9/10,轻度污染,109.0,63.0,111.0,11.0,1.1,57.0,170.0,2014,9,3季度,轻度污染,0,0,1,0,0,0
253,2014/9/11,轻度污染,109.0,82.0,124.0,16.0,1.4,64.0,109.0,2014,9,3季度,轻度污染,0,0,1,0,0,0
254,2014/9/12,良,97.0,73.0,54.0,4.0,1.0,51.0,84.0,2014,9,3季度,良,0,1,0,0,0,0
255,2014/9/13,良,92.0,67.0,96.0,7.0,0.8,49.0,150.0,2014,9,3季度,良,0,1,0,0,0,0
256,2014/9/14,良,66.0,42.0,77.0,3.0,0.5,48.0,119.0,2014,9,3季度,良,0,1,0,0,0,0
257,2014/9/15,优,48.0,18.0,48.0,5.0,0.4,36.0,80.0,2014,9,3季度,优,1,0,0,0,0,0
258,2014/9/16,良,70.0,38.0,91.0,5.0,0.6,66.0,52.0,2014,9,3季度,良,0,1,0,0,0,0
259,2014/9/17,良,70.0,51.0,88.0,4.0,0.7,61.0,57.0,2014,9,3季度,良,0,1,0,0,0,0
260,2014/9/18,良,84.0,62.0,94.0,4.0,0.7,59.0,130.0,2014,9,3季度,良,0,1,0,0,0,0
261,2014/9/19,轻度污染,111.0,84.0,119.0,7.0,0.9,60.0,121.0,2014,9,3季度,轻度污染,0,0,1,0,0,0
262,2014/9/20,中度污染,158.0,120.0,124.0,5.0,1.2,53.0,162.0,2014,9,3季度,中度污染,0,0,0,1,0,0
263,2014/9/21,轻度污染,131.0,100.0,119.0,15.0,1.7,46.0,111.0,2014,9,3季度,轻度污染,0,0,1,0,0,0
264,2014/9/22,轻度污染,123.0,94.0,108.0,11.0,2.0,59.0,93.0,2014,9,3季度,轻度污染,0,0,1,0,0,0
265,2014/9/23,良,66.0,48.0,22.0,2.0,1.1,40.0,19.0,2014,9,3季度,良,0,1,0,0,0,0
266,2014/9/24,优,48.0,34.0,40.0,2.0,0.8,45.0,78.0,2014,9,3季度,优,1,0,0,0,0,0
267,2014/9/25,轻度污染,140.0,107.0,130.0,3.0,1.3,53.0,59.0,2014,9,3季度,轻度污染,0,0,1,0,0,0
268,2014/9/26,中度污染,163.0,124.0,103.0,9.0,1.6,62.0,50.0,2014,9,3季度,中度污染,0,0,0,1,0,0
269,2014/9/27,优,43.0,30.0,36.0,3.0,0.6,42.0,81.0,2014,9,3季度,优,1,0,0,0,0,0
270,2014/9/28,良,78.0,56.0,107.0,8.0,1.2,67.0,46.0,2014,9,3季度,良,0,1,0,0,0,0
271,2014/9/29,良,70.0,51.0,77.0,4.0,0.9,38.0,65.0,2014,9,3季度,良,0,1,0,0,0,0
272,2014/9/30,良,51.0,24.0,52.0,7.0,0.6,39.0,41.0,2014,9,3季度,良,0,1,0,0,0,0
273,2014/10/1,良,89.0,66.0,77.0,4.0,1.0,57.0,24.0,2014,10,4季度,良,0,1,0,0,0,0
274,2014/10/2,良,74.0,55.0,51.0,4.0,1.0,46.0,39.0,2014,10,4季度,良,0,1,0,0,0,0
275,2014/10/3,轻度污染,118.0,89.0,108.0,4.0,1.6,52.0,19.0,2014,10,4季度,轻度污染,0,0,1,0,0,0
276,2014/10/4,良,100.0,75.0,48.0,2.0,1.1,39.0,52.0,2014,10,4季度,良,0,1,0,0,0,0
277,2014/10/5,优,42.0,30.0,40.0,2.0,0.7,30.0,67.0,2014,10,4季度,优,1,0,0,0,0,0
278,2014/10/6,优,50.0,25.0,50.0,3.0,0.5,47.0,69.0,2014,10,4季度,优,1,0,0,0,0,0
279,2014/10/7,中度污染,185.0,140.0,181.0,12.0,1.3,86.0,83.0,2014,10,4季度,中度污染,0,0,0,1,0,0
280,2014/10/8,严重污染,309.0,259.0,292.0,10.0,2.1,102.0,54.0,2014,10,4季度,严重污染,0,0,0,0,0,1
281,2014/10/9,严重污染,381.0,331.0,353.0,6.0,2.3,92.0,74.0,2014,10,4季度,严重污染,0,0,0,0,0,1
282,2014/10/10,严重污染,350.0,300.0,269.0,13.0,2.4,85.0,101.0,2014,10,4季度,严重污染,0,0,0,0,0,1
283,2014/10/11,重度污染,240.0,190.0,126.0,7.0,1.8,61.0,68.0,2014,10,4季度,重度污染,0,0,0,0,1,0
284,2014/10/12,优,28.0,6.0,9.0,3.0,0.2,22.0,55.0,2014,10,4季度,优,1,0,0,0,0,0
285,2014/10/13,优,31.0,13.0,31.0,4.0,0.3,34.0,54.0,2014,10,4季度,优,1,0,0,0,0,0
286,2014/10/14,良,69.0,43.0,88.0,8.0,0.7,61.0,57.0,2014,10,4季度,良,0,1,0,0,0,0
287,2014/10/15,良,75.0,43.0,99.0,4.0,0.6,44.0,67.0,2014,10,4季度,良,0,1,0,0,0,0
288,2014/10/16,良,72.0,34.0,94.0,8.0,0.6,55.0,72.0,2014,10,4季度,良,0,1,0,0,0,0
289,2014/10/17,轻度污染,123.0,94.0,176.0,11.0,1.2,104.0,58.0,2014,10,4季度,轻度污染,0,0,1,0,0,0
290,2014/10/18,重度污染,202.0,152.0,229.0,17.0,2.0,115.0,115.0,2014,10,4季度,重度污染,0,0,0,0,1,0
291,2014/10/19,重度污染,293.0,243.0,313.0,12.0,2.5,119.0,58.0,2014,10,4季度,重度污染,0,0,0,0,1,0
292,2014/10/20,重度污染,248.0,198.0,212.0,5.0,1.6,74.0,56.0,2014,10,4季度,重度污染,0,0,0,0,1,0
293,2014/10/21,良,66.0,34.0,81.0,19.0,1.2,57.0,30.0,2014,10,4季度,良,0,1,0,0,0,0
294,2014/10/22,良,95.0,71.0,136.0,11.0,1.3,75.0,9.0,2014,10,4季度,良,0,1,0,0,0,0
295,2014/10/23,中度污染,155.0,118.0,176.0,13.0,1.5,85.0,24.0,2014,10,4季度,中度污染,0,0,0,1,0,0
296,2014/10/24,重度污染,267.0,217.0,265.0,11.0,2.1,88.0,69.0,2014,10,4季度,重度污染,0,0,0,0,1,0
297,2014/10/25,严重污染,341.0,291.0,327.0,6.0,2.4,87.0,79.0,2014,10,4季度,严重污染,0,0,0,0,0,1
298,2014/10/26,良,80.0,59.0,62.0,3.0,0.7,40.0,63.0,2014,10,4季度,良,0,1,0,0,0,0
299,2014/10/27,良,56.0,25.0,61.0,11.0,0.7,52.0,40.0,2014,10,4季度,良,0,1,0,0,0,0
300,2014/10/28,良,81.0,60.0,106.0,12.0,1.0,69.0,33.0,2014,10,4季度,良,0,1,0,0,0,0
301,2014/10/29,轻度污染,138.0,105.0,161.0,13.0,1.3,89.0,41.0,2014,10,4季度,轻度污染,0,0,1,0,0,0
302,2014/10/30,重度污染,205.0,155.0,194.0,17.0,1.7,99.0,24.0,2014,10,4季度,重度污染,0,0,0,0,1,0
303,2014/10/31,重度污染,202.0,152.0,180.0,10.0,2.1,89.0,14.0,2014,10,4季度,重度污染,0,0,0,0,1,0
304,2014/11/1,良,78.0,57.0,86.0,6.0,1.1,49.0,49.0,2014,11,4季度,良,0,1,0,0,0,0
305,2014/11/2,优,29.0,7.0,25.0,4.0,0.3,23.0,57.0,2014,11,4季度,优,1,0,0,0,0,0
306,2014/11/3,良,52.0,24.0,54.0,5.0,0.7,44.0,69.0,2014,11,4季度,良,0,1,0,0,0,0
307,2014/11/4,轻度污染,124.0,94.0,134.0,16.0,1.4,70.0,41.0,2014,11,4季度,轻度污染,0,0,1,0,0,0
308,2014/11/5,轻度污染,102.0,76.0,98.0,7.0,1.2,51.0,59.0,2014,11,4季度,轻度污染,0,0,1,0,0,0
309,2014/11/6,优,32.0,9.0,20.0,3.0,0.3,21.0,63.0,2014,11,4季度,优,1,0,0,0,0,0
310,2014/11/7,良,59.0,42.0,68.0,13.0,1.2,48.0,25.0,2014,11,4季度,良,0,1,0,0,0,0
311,2014/11/8,良,90.0,67.0,85.0,10.0,1.4,55.0,52.0,2014,11,4季度,良,0,1,0,0,0,0
312,2014/11/9,良,79.0,58.0,78.0,7.0,1.1,57.0,55.0,2014,11,4季度,良,0,1,0,0,0,0
313,2014/11/10,良,91.0,68.0,87.0,9.0,1.3,67.0,37.0,2014,11,4季度,良,0,1,0,0,0,0
314,2014/11/11,良,58.0,34.0,67.0,4.0,0.7,31.0,52.0,2014,11,4季度,良,0,1,0,0,0,0
315,2014/11/12,优,41.0,5.0,41.0,3.0,0.2,10.0,68.0,2014,11,4季度,优,1,0,0,0,0,0
316,2014/11/13,优,45.0,22.0,45.0,7.0,0.7,47.0,60.0,2014,11,4季度,优,1,0,0,0,0,0
317,2014/11/14,良,55.0,33.0,60.0,15.0,1.0,57.0,38.0,2014,11,4季度,良,0,1,0,0,0,0
318,2014/11/15,轻度污染,122.0,93.0,137.0,31.0,2.0,84.0,8.0,2014,11,4季度,轻度污染,0,0,1,0,0,0
319,2014/11/16,良,100.0,75.0,109.0,16.0,1.6,55.0,51.0,2014,11,4季度,良,0,1,0,0,0,0
320,2014/11/17,优,41.0,22.0,41.0,14.0,0.7,45.0,51.0,2014,11,4季度,优,1,0,0,0,0,0
321,2014/11/18,良,76.0,55.0,93.0,28.0,1.7,69.0,16.0,2014,11,4季度,良,0,1,0,0,0,0
322,2014/11/19,重度污染,268.0,218.0,285.0,44.0,3.3,123.0,6.0,2014,11,4季度,重度污染,0,0,0,0,1,0
323,2014/11/20,严重污染,342.0,292.0,360.0,29.0,3.7,136.0,8.0,2014,11,4季度,严重污染,0,0,0,0,0,1
324,2014/11/21,重度污染,237.0,187.0,239.0,21.0,2.8,111.0,27.0,2014,11,4季度,重度污染,0,0,0,0,1,0
325,2014/11/22,良,52.0,31.0,54.0,14.0,0.8,55.0,37.0,2014,11,4季度,良,0,1,0,0,0,0
326,2014/11/23,中度污染,155.0,118.0,166.0,22.0,2.4,91.0,9.0,2014,11,4季度,中度污染,0,0,0,1,0,0
327,2014/11/24,良,100.0,75.0,112.0,16.0,1.8,72.0,35.0,2014,11,4季度,良,0,1,0,0,0,0
328,2014/11/25,中度污染,180.0,136.0,178.0,28.0,2.5,94.0,15.0,2014,11,4季度,中度污染,0,0,0,1,0,0
329,2014/11/26,重度污染,282.0,232.0,288.0,38.0,3.6,120.0,6.0,2014,11,4季度,重度污染,0,0,0,0,1,0
330,2014/11/27,良,97.0,73.0,108.0,12.0,1.2,57.0,41.0,2014,11,4季度,良,0,1,0,0,0,0
331,2014/11/28,轻度污染,105.0,79.0,147.0,22.0,1.6,72.0,26.0,2014,11,4季度,轻度污染,0,0,1,0,0,0
332,2014/11/29,重度污染,267.0,217.0,297.0,19.0,3.4,92.0,6.0,2014,11,4季度,重度污染,0,0,0,0,1,0
333,2014/11/30,轻度污染,146.0,89.0,241.0,9.0,1.3,40.0,55.0,2014,11,4季度,轻度污染,0,0,1,0,0,0
334,2014/12/1,良,53.0,10.0,57.0,6.0,0.5,18.0,53.0,2014,12,4季度,良,0,1,0,0,0,0
335,2014/12/2,优,21.0,12.0,21.0,10.0,0.7,34.0,38.0,2014,12,4季度,优,1,0,0,0,0,0
336,2014/12/3,良,57.0,8.0,63.0,6.0,0.3,14.0,58.0,2014,12,4季度,良,0,1,0,0,0,0
337,2014/12/4,优,30.0,7.0,29.0,6.0,0.3,17.0,60.0,2014,12,4季度,优,1,0,0,0,0,0
338,2014/12/5,优,45.0,25.0,45.0,16.0,0.8,40.0,49.0,2014,12,4季度,优,1,0,0,0,0,0
339,2014/12/6,良,79.0,58.0,91.0,33.0,1.8,69.0,30.0,2014,12,4季度,良,0,1,0,0,0,0
340,2014/12/7,良,68.0,49.0,77.0,27.0,1.5,48.0,50.0,2014,12,4季度,良,0,1,0,0,0,0
341,2014/12/8,良,76.0,55.0,80.0,30.0,1.3,60.0,37.0,2014,12,4季度,良,0,1,0,0,0,0
342,2014/12/9,重度污染,267.0,217.0,280.0,65.0,4.8,108.0,9.0,2014,12,4季度,重度污染,0,0,0,0,1,0
343,2014/12/10,中度污染,168.0,127.0,216.0,28.0,2.5,61.0,59.0,2014,12,4季度,中度污染,0,0,0,1,0,0
344,2014/12/11,优,38.0,20.0,38.0,15.0,0.6,32.0,56.0,2014,12,4季度,优,1,0,0,0,0,0
345,2014/12/12,优,41.0,11.0,41.0,8.0,0.4,22.0,51.0,2014,12,4季度,优,1,0,0,0,0,0
346,2014/12/13,良,65.0,42.0,80.0,24.0,1.1,49.0,33.0,2014,12,4季度,良,0,1,0,0,0,0
347,2014/12/14,轻度污染,108.0,82.0,123.0,43.0,2.1,75.0,25.0,2014,12,4季度,轻度污染,0,0,1,0,0,0
348,2014/12/15,良,86.0,64.0,117.0,27.0,1.5,44.0,58.0,2014,12,4季度,良,0,1,0,0,0,0
349,2014/12/16,优,30.0,7.0,30.0,6.0,0.3,14.0,54.0,2014,12,4季度,优,1,0,0,0,0,0
350,2014/12/17,良,90.0,67.0,111.0,33.0,1.6,63.0,52.0,2014,12,4季度,良,0,1,0,0,0,0
351,2014/12/18,中度污染,190.0,143.0,194.0,79.0,3.9,93.0,9.0,2014,12,4季度,中度污染,0,0,0,1,0,0
352,2014/12/19,良,52.0,31.0,54.0,14.0,1.0,33.0,61.0,2014,12,4季度,良,0,1,0,0,0,0
353,2014/12/20,优,24.0,9.0,17.0,10.0,0.5,24.0,47.0,2014,12,4季度,优,1,0,0,0,0,0
354,2014/12/21,优,36.0,15.0,36.0,13.0,0.6,30.0,48.0,2014,12,4季度,优,1,0,0,0,0,0
355,2014/12/22,良,93.0,69.0,114.0,39.0,2.1,74.0,28.0,2014,12,4季度,良,0,1,0,0,0,0
356,2014/12/23,良,98.0,73.0,110.0,49.0,2.4,77.0,22.0,2014,12,4季度,良,0,1,0,0,0,0
357,2014/12/24,优,31.0,12.0,31.0,17.0,0.5,32.0,57.0,2014,12,4季度,优,1,0,0,0,0,0
358,2014/12/25,优,43.0,27.0,43.0,22.0,1.0,53.0,53.0,2014,12,4季度,优,1,0,0,0,0,0
359,2014/12/26,轻度污染,150.0,115.0,155.0,58.0,3.0,92.0,15.0,2014,12,4季度,轻度污染,0,0,1,0,0,0
360,2014/12/27,重度污染,240.0,190.0,236.0,70.0,4.1,125.0,9.0,2014,12,4季度,重度污染,0,0,0,0,1,0
361,2014/12/28,中度污染,158.0,121.0,186.0,51.0,2.8,91.0,45.0,2014,12,4季度,中度污染,0,0,0,1,0,0
362,2014/12/29,轻度污染,126.0,96.0,165.0,41.0,2.8,83.0,42.0,2014,12,4季度,轻度污染,0,0,1,0,0,0
363,2014/12/30,良,55.0,24.0,61.0,22.0,1.0,51.0,41.0,2014,12,4季度,良,0,1,0,0,0,0
364,2014/12/31,优,46.0,6.0,46.0,7.0,0.3,12.0,57.0,2014,12,4季度,优,1,0,0,0,0,0
365,2015/1/1,良,58.0,41.0,67.0,24.0,1.1,50.0,44.0,2015,1,1季度,良,0,1,0,0,0,0
366,2015/1/2,良,69.0,51.0,80.0,31.0,1.3,60.0,38.0,2015,1,1季度,良,0,1,0,0,0,0
367,2015/1/3,中度污染,197.0,148.0,193.0,67.0,3.2,101.0,14.0,2015,1,1季度,中度污染,0,0,0,1,0,0
368,2015/1/4,重度污染,224.0,174.0,225.0,75.0,3.7,120.0,22.0,2015,1,1季度,重度污染,0,0,0,0,1,0
369,2015/1/5,轻度污染,139.0,107.0,156.0,57.0,2.9,70.0,67.0,2015,1,1季度,轻度污染,0,0,1,0,0,0
370,2015/1/6,良,51.0,34.0,51.0,22.0,0.8,40.0,65.0,2015,1,1季度,良,0,1,0,0,0,0
371,2015/1/7,良,84.0,62.0,89.0,38.0,1.8,64.0,27.0,2015,1,1季度,良,0,1,0,0,0,0
372,2015/1/8,中度污染,163.0,124.0,151.0,49.0,3.0,92.0,11.0,2015,1,1季度,中度污染,0,0,0,1,0,0
373,2015/1/9,良,98.0,73.0,93.0,32.0,1.6,61.0,55.0,2015,1,1季度,良,0,1,0,0,0,0
374,2015/1/10,中度污染,195.0,147.0,174.0,55.0,2.8,94.0,32.0,2015,1,1季度,中度污染,0,0,0,1,0,0
375,2015/1/11,良,53.0,37.0,55.0,18.0,0.9,47.0,44.0,2015,1,1季度,良,0,1,0,0,0,0
376,2015/1/12,中度污染,153.0,117.0,146.0,43.0,2.2,72.0,25.0,2015,1,1季度,中度污染,0,0,0,1,0,0
377,2015/1/13,重度污染,206.0,156.0,183.0,54.0,2.8,92.0,14.0,2015,1,1季度,重度污染,0,0,0,0,1,0
378,2015/1/14,重度污染,264.0,214.0,251.0,54.0,3.1,100.0,6.0,2015,1,1季度,重度污染,0,0,0,0,1,0
379,2015/1/15,严重污染,378.0,328.0,375.0,34.0,4.7,111.0,6.0,2015,1,1季度,严重污染,0,0,0,0,0,1
380,2015/1/16,轻度污染,146.0,112.0,120.0,9.0,1.6,42.0,63.0,2015,1,1季度,轻度污染,0,0,1,0,0,0
381,2015/1/17,良,81.0,60.0,71.0,30.0,1.2,57.0,51.0,2015,1,1季度,良,0,1,0,0,0,0
382,2015/1/18,良,92.0,68.0,110.0,30.0,1.5,52.0,69.0,2015,1,1季度,良,0,1,0,0,0,0
383,2015/1/19,良,62.0,43.0,74.0,25.0,1.3,59.0,64.0,2015,1,1季度,良,0,1,0,0,0,0
384,2015/1/20,轻度污染,111.0,84.0,108.0,44.0,2.0,74.0,23.0,2015,1,1季度,轻度污染,0,0,1,0,0,0
385,2015/1/21,优,31.0,19.0,23.0,16.0,0.6,32.0,62.0,2015,1,1季度,优,1,0,0,0,0,0
386,2015/1/22,轻度污染,128.0,98.0,121.0,39.0,2.0,80.0,26.0,2015,1,1季度,轻度污染,0,0,1,0,0,0
387,2015/1/23,重度污染,256.0,206.0,233.0,61.0,3.6,121.0,13.0,2015,1,1季度,重度污染,0,0,0,0,1,0
388,2015/1/24,轻度污染,126.0,96.0,145.0,33.0,2.0,70.0,26.0,2015,1,1季度,轻度污染,0,0,1,0,0,0
389,2015/1/25,中度污染,178.0,134.0,100.0,16.0,1.7,61.0,25.0,2015,1,1季度,中度污染,0,0,0,1,0,0
390,2015/1/26,轻度污染,134.0,102.0,106.0,11.0,1.7,43.0,59.0,2015,1,1季度,轻度污染,0,0,1,0,0,0
391,2015/1/27,优,28.0,17.0,28.0,14.0,0.6,29.0,56.0,2015,1,1季度,优,1,0,0,0,0,0
392,2015/1/28,良,52.0,37.0,47.0,21.0,1.0,49.0,41.0,2015,1,1季度,良,0,1,0,0,0,0
393,2015/1/29,良,85.0,63.0,77.0,22.0,1.2,41.0,61.0,2015,1,1季度,良,0,1,0,0,0,0
394,2015/1/30,优,32.0,12.0,21.0,12.0,0.5,26.0,63.0,2015,1,1季度,优,1,0,0,0,0,0
395,2015/1/31,优,42.0,30.0,42.0,19.0,0.8,43.0,49.0,2015,1,1季度,优,1,0,0,0,0,0
396,2015/2/1,轻度污染,102.0,77.0,98.0,41.0,1.9,67.0,27.0,2015,2,1季度,轻度污染,0,0,1,0,0,0
397,2015/2/2,中度污染,185.0,139.0,156.0,57.0,2.5,87.0,15.0,2015,2,1季度,中度污染,0,0,0,1,0,0
398,2015/2/3,中度污染,153.0,117.0,79.0,29.0,1.9,61.0,69.0,2015,2,1季度,中度污染,0,0,0,1,0,0
399,2015/2/4,优,36.0,10.0,32.0,9.0,0.4,20.0,71.0,2015,2,1季度,优,1,0,0,0,0,0
400,2015/2/5,优,39.0,27.0,35.0,16.0,0.7,42.0,70.0,2015,2,1季度,优,1,0,0,0,0,0
401,2015/2/6,良,88.0,65.0,78.0,30.0,1.8,72.0,45.0,2015,2,1季度,良,0,1,0,0,0,0
402,2015/2/7,优,37.0,13.0,26.0,10.0,0.4,22.0,73.0,2015,2,1季度,优,1,0,0,0,0,0
403,2015/2/8,优,36.0,24.0,32.0,17.0,0.6,30.0,71.0,2015,2,1季度,优,1,0,0,0,0,0
404,2015/2/9,轻度污染,142.0,109.0,127.0,48.0,1.9,79.0,40.0,2015,2,1季度,轻度污染,0,0,1,0,0,0
405,2015/2/10,中度污染,161.0,123.0,138.0,47.0,2.4,94.0,50.0,2015,2,1季度,中度污染,0,0,0,1,0,0
406,2015/2/11,良,58.0,41.0,56.0,23.0,1.0,44.0,76.0,2015,2,1季度,良,0,1,0,0,0,0
407,2015/2/12,优,45.0,32.0,42.0,16.0,0.8,44.0,75.0,2015,2,1季度,优,1,0,0,0,0,0
408,2015/2/13,中度污染,158.0,121.0,131.0,34.0,2.1,83.0,49.0,2015,2,1季度,中度污染,0,0,0,1,0,0
409,2015/2/14,重度污染,286.0,236.0,239.0,55.0,3.2,109.0,62.0,2015,2,1季度,重度污染,0,0,0,0,1,0
410,2015/2/15,严重污染,334.0,284.0,308.0,78.0,4.4,113.0,37.0,2015,2,1季度,严重污染,0,0,0,0,0,1
411,2015/2/16,中度污染,159.0,121.0,156.0,31.0,2.3,54.0,69.0,2015,2,1季度,中度污染,0,0,0,1,0,0
412,2015/2/17,优,41.0,22.0,41.0,10.0,0.5,28.0,77.0,2015,2,1季度,优,1,0,0,0,0,0
413,2015/2/18,良,64.0,46.0,57.0,18.0,0.7,31.0,80.0,2015,2,1季度,良,0,1,0,0,0,0
414,2015/2/19,重度污染,268.0,218.0,248.0,55.0,1.5,42.0,60.0,2015,2,1季度,重度污染,0,0,0,0,1,0
415,2015/2/20,中度污染,183.0,138.0,29.0,9.0,1.4,38.0,53.0,2015,2,1季度,中度污染,0,0,0,1,0,0
416,2015/2/21,重度污染,202.0,152.0,172.0,9.0,1.6,32.0,69.0,2015,2,1季度,重度污染,0,0,0,0,1,0
417,2015/2/22,中度污染,163.0,42.0,277.0,4.0,0.4,14.0,73.0,2015,2,1季度,中度污染,0,0,0,1,0,0
418,2015/2/23,良,82.0,55.0,114.0,21.0,0.8,34.0,67.0,2015,2,1季度,良,0,1,0,0,0,0
419,2015/2/24,重度污染,203.0,153.0,213.0,34.0,2.1,59.0,55.0,2015,2,1季度,重度污染,0,0,0,0,1,0
420,2015/2/25,轻度污染,103.0,77.0,110.0,10.0,1.1,32.0,80.0,2015,2,1季度,轻度污染,0,0,1,0,0,0
421,2015/2/26,优,39.0,13.0,26.0,6.0,0.4,18.0,77.0,2015,2,1季度,优,1,0,0,0,0,0
422,2015/2/27,优,37.0,23.0,37.0,13.0,0.7,30.0,58.0,2015,2,1季度,优,1,0,0,0,0,0
423,2015/2/28,中度污染,162.0,123.0,126.0,8.0,1.3,40.0,33.0,2015,2,1季度,中度污染,0,0,0,1,0,0
